timestamp,Price/TH (Under 19 TH/s),Price/TH (19-25 TH/s),Price/TH (25-38 TH/s),Price/TH (38-68 TH/s),Price/TH (Above 68 TH/s),BTC Price (USD)
2023-01-09 00:00:00+00:00,,33.06,14.01,9.68,4.72,17192.07
2023-01-08 00:00:00+00:00,,34.22,14.33,9.91,4.72,17081.84
2023-01-07 00:00:00+00:00,,34.22,14.33,9.91,4.72,16945.29
2023-01-06 00:00:00+00:00,,34.22,14.33,9.91,4.72,16951.11
2023-01-05 00:00:00+00:00,,34.22,14.33,9.91,4.72,16831.08
2023-01-04 00:00:00+00:00,,34.22,14.33,9.91,4.72,16852.18
2023-01-03 00:00:00+00:00,,34.22,14.33,9.91,4.72,16673.98
2023-01-02 00:00:00+00:00,,34.22,14.33,9.91,4.72,16673.98
2023-01-01 00:00:00+00:00,,34.86,14.87,10.09,4.72,16618.85
2022-12-31 00:00:00+00:00,,34.86,14.87,10.09,4.72,16538.07
2022-12-30 00:00:00+00:00,,34.86,14.87,10.09,4.72,16608.47
2022-12-29 00:00:00+00:00,,34.86,14.87,10.09,4.72,16637.36
2022-12-28 00:00:00+00:00,,34.86,14.87,10.09,4.72,16547.07
2022-12-27 00:00:00+00:00,,34.86,14.87,10.09,4.72,16706.52
2022-12-26 00:00:00+00:00,,34.86,14.87,10.09,4.72,16917.55
2022-12-25 00:00:00+00:00,,35.6,15.6,10.09,4.72,16832.66
2022-12-24 00:00:00+00:00,,35.6,15.6,10.09,4.72,16836.44
2022-12-23 00:00:00+00:00,,35.6,15.6,10.09,4.72,16779.75
2022-12-22 00:00:00+00:00,,35.6,15.6,10.09,4.72,16821.18
2022-12-21 00:00:00+00:00,,35.6,15.6,10.09,4.72,16819.77
2022-12-20 00:00:00+00:00,,35.6,15.6,10.09,4.72,16902.97
2022-12-19 00:00:00+00:00,,35.6,15.6,10.09,4.72,16441.64
2022-12-18 00:00:00+00:00,,36.5,16.48,10.45,4.72,16740.0
2022-12-17 00:00:00+00:00,,36.5,16.48,10.45,4.72,16778.62
2022-12-16 00:00:00+00:00,,36.5,16.48,10.45,4.72,16633.16
2022-12-15 00:00:00+00:00,,36.5,16.48,10.45,4.72,17356.41
2022-12-14 00:00:00+00:00,,36.5,16.48,10.45,4.72,17794.51
2022-12-13 00:00:00+00:00,,36.5,16.48,10.45,4.72,17778.86
2022-12-12 00:00:00+00:00,,36.5,16.48,10.45,4.72,17203.22
2022-12-11 00:00:00+00:00,,37.29,17.55,10.97,4.72,17088.64
2022-12-10 00:00:00+00:00,,37.29,17.55,10.97,4.72,17129.38
2022-12-09 00:00:00+00:00,,37.29,17.55,10.97,4.72,17125.23
2022-12-08 00:00:00+00:00,,37.29,17.55,10.97,4.72,17219.38
2022-12-07 00:00:00+00:00,,37.29,17.55,10.97,4.72,16828.81
2022-12-06 00:00:00+00:00,,37.29,17.55,10.97,4.72,17089.55
2022-12-05 00:00:00+00:00,,37.29,17.55,10.97,4.72,16953.22
2022-12-04 00:00:00+00:00,,38.25,18.67,11.83,4.79,17121.74
2022-12-03 00:00:00+00:00,,38.25,18.67,11.83,4.79,16889.0
2022-12-02 00:00:00+00:00,,38.25,18.67,11.83,4.79,17088.47
2022-12-01 00:00:00+00:00,,38.25,18.67,11.83,4.79,16977.37
2022-11-30 00:00:00+00:00,,38.25,18.67,11.83,4.79,17180.48
2022-11-29 00:00:00+00:00,,38.25,18.67,11.83,4.79,16436.01
2022-11-28 00:00:00+00:00,,38.25,18.67,11.83,4.79,16210.86
2022-11-27 00:00:00+00:00,,40.19,19.59,12.85,5.04,16422.86
2022-11-26 00:00:00+00:00,,40.19,19.59,12.85,5.04,16457.3
2022-11-25 00:00:00+00:00,,40.19,19.59,12.85,5.04,16514.79
2022-11-24 00:00:00+00:00,,40.19,19.59,12.85,5.04,16613.53
2022-11-23 00:00:00+00:00,,40.19,19.59,12.85,5.04,16624.44
2022-11-22 00:00:00+00:00,,40.19,19.59,12.85,5.04,16203.71
2022-11-21 00:00:00+00:00,,40.19,19.59,12.85,5.04,15781.8
2022-11-20 00:00:00+00:00,,40.79,20.26,13.65,6.11,16289.9
2022-11-19 00:00:00+00:00,,40.79,20.26,13.65,6.11,16704.33
2022-11-18 00:00:00+00:00,,40.79,20.26,13.65,6.11,16706.54
2022-11-17 00:00:00+00:00,,40.79,20.26,13.65,6.11,16695.19
2022-11-16 00:00:00+00:00,,40.79,20.26,13.65,6.11,16674.25
2022-11-15 00:00:00+00:00,,40.79,20.26,13.65,6.11,16894.31
2022-11-14 00:00:00+00:00,,40.79,20.26,13.65,6.11,16615.44
2022-11-13 00:00:00+00:00,,41.27,21.3,14.63,7.18,16332.85
2022-11-12 00:00:00+00:00,,41.27,21.3,14.63,7.18,16799.55
2022-11-11 00:00:00+00:00,,41.27,21.3,14.63,7.18,17045.49
2022-11-10 00:00:00+00:00,,41.27,21.3,14.63,7.18,17601.15
2022-11-09 00:00:00+00:00,,41.27,21.3,14.63,7.18,15900.42
2022-11-08 00:00:00+00:00,,41.27,21.3,14.63,7.18,18537.25
2022-11-07 00:00:00+00:00,,41.27,21.3,14.63,7.18,20599.81
2022-11-06 00:00:00+00:00,,41.79,22.42,15.55,8.18,20909.28
2022-11-05 00:00:00+00:00,,41.79,22.42,15.55,8.18,21286.91
2022-11-04 00:00:00+00:00,,41.79,22.42,15.55,8.18,21153.16
2022-11-03 00:00:00+00:00,,41.79,22.42,15.55,8.18,20204.64
2022-11-02 00:00:00+00:00,,41.79,22.42,15.55,8.18,20154.11
2022-11-01 00:00:00+00:00,,41.79,22.42,15.55,8.18,20486.36
2022-10-31 00:00:00+00:00,,41.79,22.42,15.55,8.18,20498.13
2022-10-30 00:00:00+00:00,,41.57,23.67,16.6,9.0,20635.64
2022-10-29 00:00:00+00:00,,41.57,23.67,16.6,9.0,20809.79
2022-10-28 00:00:00+00:00,,41.57,23.67,16.6,9.0,20593.61
2022-10-27 00:00:00+00:00,,41.57,23.67,16.6,9.0,20284.82
2022-10-26 00:00:00+00:00,,41.57,23.67,16.6,9.0,20761.45
2022-10-25 00:00:00+00:00,,41.57,23.67,16.6,9.0,20095.69
2022-10-24 00:00:00+00:00,,41.57,23.67,16.6,9.0,19337.53
2022-10-23 00:00:00+00:00,,42.98,25.31,18.07,9.0,19551.84
2022-10-22 00:00:00+00:00,,42.98,25.31,18.07,9.0,19203.8
2022-10-21 00:00:00+00:00,,42.98,25.31,18.07,9.0,19164.37
2022-10-20 00:00:00+00:00,,42.98,25.31,18.07,9.0,19043.79
2022-10-19 00:00:00+00:00,,42.98,25.31,18.07,9.0,19131.35
2022-10-18 00:00:00+00:00,,42.98,25.31,18.07,9.0,19322.18
2022-10-17 00:00:00+00:00,,42.98,25.31,18.07,9.0,19543.27
2022-10-16 00:00:00+00:00,,45.27,27.14,19.05,9.23,19271.14
2022-10-15 00:00:00+00:00,,45.27,27.14,19.05,9.23,19058.59
2022-10-14 00:00:00+00:00,,45.27,27.14,19.05,9.23,19186.57
2022-10-13 00:00:00+00:00,,45.27,27.14,19.05,9.23,19378.53
2022-10-12 00:00:00+00:00,,45.27,27.14,19.05,9.23,19154.99
2022-10-11 00:00:00+00:00,,45.27,27.14,19.05,9.23,19046.2
2022-10-10 00:00:00+00:00,,45.27,27.14,19.05,9.23,19132.75
2022-10-09 00:00:00+00:00,,47.89,28.84,19.74,9.35,19448.92
2022-10-08 00:00:00+00:00,,47.89,28.84,19.74,9.35,19407.59
2022-10-07 00:00:00+00:00,,47.89,28.84,19.74,9.35,19543.63
2022-10-06 00:00:00+00:00,,47.89,28.84,19.74,9.35,19947.45
2022-10-05 00:00:00+00:00,,47.89,28.84,19.74,9.35,20167.7
2022-10-04 00:00:00+00:00,,47.89,28.84,19.74,9.35,20328.38
2022-10-03 00:00:00+00:00,,47.89,28.84,19.74,9.35,19621.77
2022-10-02 00:00:00+00:00,,50.42,30.48,19.98,9.51,19037.86
2022-10-01 00:00:00+00:00,,50.42,30.48,19.98,9.51,19305.56
2022-09-30 00:00:00+00:00,,50.42,30.48,19.98,9.51,19438.92
2022-09-29 00:00:00+00:00,,50.42,30.48,19.98,9.51,19607.72
2022-09-28 00:00:00+00:00,,50.42,30.48,19.98,9.51,19408.14
2022-09-27 00:00:00+00:00,,50.42,30.48,19.98,9.51,19100.22
2022-09-26 00:00:00+00:00,,50.42,30.48,19.98,9.51,19234.59
2022-09-25 00:00:00+00:00,,52.36,32.02,19.83,9.78,18803.49
2022-09-24 00:00:00+00:00,,52.36,32.02,19.83,9.78,18942.42
2022-09-23 00:00:00+00:00,,52.36,32.02,19.83,9.78,19270.37
2022-09-22 00:00:00+00:00,,52.36,32.02,19.83,9.78,19426.24
2022-09-21 00:00:00+00:00,,52.36,32.02,19.83,9.78,18514.74
2022-09-20 00:00:00+00:00,,52.36,32.02,19.83,9.78,18903.64
2022-09-19 00:00:00+00:00,,52.36,32.02,19.83,9.78,19548.48
2022-09-18 00:00:00+00:00,,53.48,33.03,20.13,9.78,19391.97
2022-09-17 00:00:00+00:00,,53.48,33.03,20.13,9.78,20120.95
2022-09-16 00:00:00+00:00,,53.48,33.03,20.13,9.78,19784.7
2022-09-15 00:00:00+00:00,,53.48,33.03,20.13,9.78,19679.46
2022-09-14 00:00:00+00:00,,53.48,33.03,20.13,9.78,20245.33
2022-09-13 00:00:00+00:00,,53.48,33.03,20.13,9.78,20172.93
2022-09-12 00:00:00+00:00,,53.48,33.03,20.13,9.78,22383.04
2022-09-11 00:00:00+00:00,,51.66,33.62,20.03,10.01,21776.46
2022-09-10 00:00:00+00:00,,51.66,33.62,20.03,10.01,21683.66
2022-09-09 00:00:00+00:00,,51.66,33.62,20.03,10.01,21365.91
2022-09-08 00:00:00+00:00,,51.66,33.62,20.03,10.01,19323.58
2022-09-07 00:00:00+00:00,,51.66,33.62,20.03,10.01,19284.48
2022-09-06 00:00:00+00:00,,51.66,33.62,20.03,10.01,18810.7
2022-09-05 00:00:00+00:00,,51.66,33.62,20.03,10.01,19805.33
2022-09-04 00:00:00+00:00,,51.07,34.16,20.1,10.41,20000.3
2022-09-03 00:00:00+00:00,,51.07,34.16,20.1,10.41,19838.92
2022-09-02 00:00:00+00:00,,51.07,34.16,20.1,10.41,19978.26
2022-09-01 00:00:00+00:00,,51.07,34.16,20.1,10.41,20125.99
2022-08-31 00:00:00+00:00,,51.07,34.16,20.1,10.41,20051.47
2022-08-30 00:00:00+00:00,,51.07,34.16,20.1,10.41,19785.98
2022-08-29 00:00:00+00:00,,51.07,34.16,20.1,10.41,20300.34
2022-08-28 00:00:00+00:00,,58.44,34.4,20.09,10.68,19560.0
2022-08-27 00:00:00+00:00,,58.44,34.4,20.09,10.68,20026.88
2022-08-26 00:00:00+00:00,,58.44,34.4,20.09,10.68,20233.33
2022-08-25 00:00:00+00:00,,58.44,34.4,20.09,10.68,21595.78
2022-08-24 00:00:00+00:00,,58.44,34.4,20.09,10.68,21379.47
2022-08-23 00:00:00+00:00,,58.44,34.4,20.09,10.68,21526.24
2022-08-22 00:00:00+00:00,,58.44,34.4,20.09,10.68,21418.86
2022-08-21 00:00:00+00:00,,59.85,34.56,20.13,10.97,21524.97
2022-08-20 00:00:00+00:00,,59.85,34.56,20.13,10.97,21154.62
2022-08-19 00:00:00+00:00,,59.85,34.56,20.13,10.97,20836.37
2022-08-18 00:00:00+00:00,,59.85,34.56,20.13,10.97,23205.22
2022-08-17 00:00:00+00:00,,59.85,34.56,20.13,10.97,23333.88
2022-08-16 00:00:00+00:00,,59.85,34.56,20.13,10.97,23871.84
2022-08-15 00:00:00+00:00,,59.85,34.56,20.13,10.97,24088.0
2022-08-14 00:00:00+00:00,,59.85,34.91,20.55,11.08,24308.78
2022-08-13 00:00:00+00:00,,59.85,34.91,20.55,11.08,24450.76
2022-08-12 00:00:00+00:00,,59.85,34.91,20.55,11.08,24401.75
2022-08-11 00:00:00+00:00,,59.85,34.91,20.55,11.08,23937.83
2022-08-10 00:00:00+00:00,,59.85,34.91,20.55,11.08,23950.33
2022-08-09 00:00:00+00:00,,59.85,34.91,20.55,11.08,23144.45
2022-08-08 00:00:00+00:00,,59.85,34.91,20.55,11.08,23796.28
2022-08-07 00:00:00+00:00,,59.85,35.25,20.9,11.08,23173.94
2022-08-06 00:00:00+00:00,,59.85,35.25,20.9,11.08,22952.17
2022-08-05 00:00:00+00:00,,59.85,35.25,20.9,11.08,23305.74
2022-08-04 00:00:00+00:00,,59.85,35.25,20.9,11.08,22612.64
2022-08-03 00:00:00+00:00,,59.85,35.25,20.9,11.08,22826.59
2022-08-02 00:00:00+00:00,,59.85,35.25,20.9,11.08,22966.43
2022-08-01 00:00:00+00:00,,59.85,35.25,20.9,11.08,23314.2
2022-07-31 00:00:00+00:00,,59.85,36.38,21.38,11.17,23310.48
2022-07-30 00:00:00+00:00,,59.85,36.38,21.38,11.17,23638.74
2022-07-29 00:00:00+00:00,,59.85,36.38,21.38,11.17,23786.24
2022-07-28 00:00:00+00:00,,59.85,36.38,21.38,11.17,23856.41
2022-07-27 00:00:00+00:00,,59.85,36.38,21.38,11.17,22932.62
2022-07-26 00:00:00+00:00,,59.85,36.38,21.38,11.17,21229.89
2022-07-25 00:00:00+00:00,,59.85,36.38,21.38,11.17,21316.23
2022-07-24 00:00:00+00:00,,59.85,38.67,21.74,10.97,22590.95
2022-07-23 00:00:00+00:00,,59.85,38.67,21.74,10.97,22458.17
2022-07-22 00:00:00+00:00,,59.85,38.67,21.74,10.97,22701.3
2022-07-21 00:00:00+00:00,,59.85,38.67,21.74,10.97,23188.13
2022-07-20 00:00:00+00:00,,59.85,38.67,21.74,10.97,23223.3
2022-07-19 00:00:00+00:00,,59.85,38.67,21.74,10.97,23376.6
2022-07-18 00:00:00+00:00,,59.85,38.67,21.74,10.97,22426.93
2022-07-17 00:00:00+00:00,,59.85,40.87,22.23,10.86,20784.0
2022-07-16 00:00:00+00:00,,59.85,40.87,22.23,10.86,21187.01
2022-07-15 00:00:00+00:00,,59.85,40.87,22.23,10.86,20853.71
2022-07-14 00:00:00+00:00,,59.85,40.87,22.23,10.86,20569.48
2022-07-13 00:00:00+00:00,,59.85,40.87,22.23,10.86,20185.95
2022-07-12 00:00:00+00:00,,59.85,40.87,22.23,10.86,19318.45
2022-07-11 00:00:00+00:00,,59.85,40.87,22.23,10.86,19971.4
2022-07-10 00:00:00+00:00,,59.85,44.32,23.29,11.02,20867.29
2022-07-09 00:00:00+00:00,,59.85,44.32,23.29,11.02,21605.38
2022-07-08 00:00:00+00:00,,59.85,44.32,23.29,11.02,21803.52
2022-07-07 00:00:00+00:00,,59.85,44.32,23.29,11.02,21645.91
2022-07-06 00:00:00+00:00,,59.85,44.32,23.29,11.02,20562.69
2022-07-05 00:00:00+00:00,,59.85,44.32,23.29,11.02,20197.28
2022-07-04 00:00:00+00:00,,59.85,44.32,23.29,11.02,20253.57
2022-07-03 00:00:00+00:00,,59.85,48.91,24.37,11.46,19310.11
2022-07-02 00:00:00+00:00,,59.85,48.91,24.37,11.46,19254.71
2022-07-01 00:00:00+00:00,,59.85,48.91,24.37,11.46,19255.28
2022-06-30 00:00:00+00:00,,59.85,48.91,24.37,11.46,19942.21
2022-06-29 00:00:00+00:00,,59.85,48.91,24.37,11.46,20123.01
2022-06-28 00:00:00+00:00,,59.85,48.91,24.37,11.46,20281.29
2022-06-27 00:00:00+00:00,,59.85,48.91,24.37,11.46,20742.56
2022-06-26 00:00:00+00:00,,65.15,53.02,26.93,13.78,21050.97
2022-06-25 00:00:00+00:00,,65.15,53.02,26.93,13.78,21491.19
2022-06-24 00:00:00+00:00,,65.15,53.02,26.93,13.78,21223.18
2022-06-23 00:00:00+00:00,,65.15,53.02,26.93,13.78,21114.45
2022-06-22 00:00:00+00:00,,65.15,53.02,26.93,13.78,19974.79
2022-06-21 00:00:00+00:00,,65.15,53.02,26.93,13.78,20709.89
2022-06-20 00:00:00+00:00,,65.15,53.02,26.93,13.78,20613.41
2022-06-19 00:00:00+00:00,,,57.7,29.67,15.33,20592.98
2022-06-18 00:00:00+00:00,,,57.7,29.67,15.33,19025.41
2022-06-17 00:00:00+00:00,,,57.7,29.67,15.33,20458.22
2022-06-16 00:00:00+00:00,,,57.7,29.67,15.33,20404.08
2022-06-15 00:00:00+00:00,,,57.7,29.67,15.33,22567.6
2022-06-14 00:00:00+00:00,,,57.7,29.67,15.33,22200.01
2022-06-13 00:00:00+00:00,,,57.7,29.67,15.33,22484.47
2022-06-12 00:00:00+00:00,,,61.99,33.12,16.6,26753.58
2022-06-11 00:00:00+00:00,,,61.99,33.12,16.6,28372.87
2022-06-10 00:00:00+00:00,,,61.99,33.12,16.6,29087.2
2022-06-09 00:00:00+00:00,,,61.99,33.12,16.6,30103.63
2022-06-08 00:00:00+00:00,,,61.99,33.12,16.6,30199.71
2022-06-07 00:00:00+00:00,,,61.99,33.12,16.6,31140.0
2022-06-06 00:00:00+00:00,,,61.99,33.12,16.6,31373.14
2022-06-05 00:00:00+00:00,,,65.06,36.92,17.96,29912.3
2022-06-04 00:00:00+00:00,,,65.06,36.92,17.96,29852.43
2022-06-03 00:00:00+00:00,,,65.06,36.92,17.96,29730.57
2022-06-02 00:00:00+00:00,,,65.06,36.92,17.96,30460.97
2022-06-01 00:00:00+00:00,,,65.06,36.92,17.96,29789.29
2022-05-31 00:00:00+00:00,,,65.06,36.92,17.96,31797.26
2022-05-30 00:00:00+00:00,,,65.06,36.92,17.96,31747.19
2022-05-29 00:00:00+00:00,,,67.59,38.99,17.97,29470.58
2022-05-28 00:00:00+00:00,,,67.59,38.99,17.97,29039.19
